# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
9.43850e+01	2.23169e-02	1.48569e-02	3.16384	2.63347	1.29620e-05
9.47552e+01	2.23084e-02	1.54399e-02	4.27322	3.86401	1.29620e-05
9.51253e+01	2.23134e-02	1.57048e-02	5.63432	4.99423	1.29620e-05
9.54954e+01	2.23076e-02	1.47613e-02	1.06553	5.94515	1.29620e-05
9.58656e+01	2.23166e-02	1.48664e-02	3.13403	0.43400	1.29620e-05
9.62357e+01	2.23152e-02	1.56544e-02	5.46844	1.11492	1.29620e-05
9.66058e+01	2.23123e-02	1.52472e-02	1.87789	1.63755	1.29620e-05
9.69760e+01	2.23110e-02	1.53747e-02	4.83893	2.04071	1.29620e-05
9.73461e+01	2.23051e-02	1.46923e-02	1.86160	2.27037	1.29620e-05
9.77163e+01	2.23077e-02	1.49199e-02	5.49718	2.34346	1.29620e-05
9.80864e+01	2.23164e-02	1.46277e-02	3.13870	2.30057	1.29620e-05
9.84565e+01	2.23093e-02	1.52608e-02	1.13965	2.09483	1.29620e-05
9.88267e+01	2.23163e-02	1.57653e-02	5.69976	1.76024	1.29620e-05
9.91968e+01	2.23072e-02	1.52216e-02	4.26343	1.30900	1.29620e-05
9.95669e+01	2.23022e-02	1.53875e-02	3.18483	0.67168	1.29620e-05
9.99371e+01	2.23073e-02	1.53628e-02	2.38660	6.20653	1.29620e-05
1.00307e+02	2.23127e-02	1.49694e-02	1.91804	5.32469	1.29620e-05
1.00677e+02	2.23124e-02	1.50130e-02	1.76649	4.26912	1.29620e-05
1.01047e+02	2.23115e-02	1.52206e-02	1.89946	3.09794	1.29620e-05
1.01418e+02	2.23088e-02	1.49903e-02	2.35185	1.77645	1.29620e-05
1.01788e+02	2.23020e-02	1.52522e-02	3.13079	0.29638	1.29620e-05
1.02158e+02	2.23061e-02	1.52786e-02	4.21123	4.99196	1.29620e-05
1.02528e+02	2.23145e-02	1.53140e-02	5.58732	3.24997	1.29620e-05
1.02898e+02	2.23089e-02	1.50258e-02	0.99565	1.35911	1.29620e-05
1.03268e+02	2.23158e-02	1.44190e-02	2.98462	5.62211	1.29620e-05
1.03638e+02	2.23053e-02	1.45071e-02	5.24118	3.49868	1.29620e-05
1.04009e+02	2.23044e-02	1.42697e-02	1.58380	1.19923	1.29620e-05
1.04379e+02	2.23130e-02	1.45372e-02	4.49970	5.03243	1.29620e-05
1.04749e+02	2.23136e-02	1.51223e-02	1.40205	2.47631	1.29620e-05
1.05119e+02	2.23115e-02	1.49323e-02	4.92760	6.02937	1.29620e-05
1.05489e+02	2.23157e-02	1.41556e-02	2.44875	3.18490	1.29620e-05
1.05859e+02	2.23079e-02	1.45050e-02	0.29483	0.20426	1.29620e-05
1.06229e+02	2.23099e-02	1.47443e-02	4.68941	3.38038	1.29620e-05
1.06600e+02	2.23015e-02	1.50023e-02	3.12760	0.10825	1.29620e-05
1.06970e+02	2.23098e-02	1.44421e-02	1.86880	2.98021	1.29620e-05
1.07340e+02	2.23066e-02	1.43416e-02	0.87794	5.74660	1.29620e-05
1.07710e+02	2.23146e-02	1.50955e-02	0.22354	2.08159	1.29620e-05
1.08080e+02	2.23128e-02	1.50145e-02	6.13636	4.55021	1.29620e-05
1.08450e+02	2.23074e-02	1.41294e-02	6.05577	0.60788	1.29620e-05
1.08820e+02	2.23134e-02	1.47822e-02	6.27428	2.81125	1.29620e-05
1.09191e+02	2.23098e-02	1.50003e-02	0.54108	4.86834	1.29620e-05
1.09561e+02	2.23054e-02	1.42372e-02	1.31301	0.55594	1.29620e-05
1.09931e+02	2.23067e-02	1.45583e-02	2.43360	2.33704	1.29620e-05
1.10301e+02	2.23102e-02	1.40130e-02	3.84960	3.98342	1.29620e-05
1.10671e+02	2.23108e-02	1.46166e-02	5.51833	5.53621	1.29620e-05
1.11041e+02	2.23071e-02	1.47938e-02	1.26563	0.62674	1.29620e-05
1.11411e+02	2.23132e-02	1.38867e-02	3.49984	1.93067	1.29620e-05
1.11781e+02	2.23124e-02	1.48331e-02	6.09107	3.03520	1.29620e-05
1.12152e+02	2.23071e-02	1.38180e-02	2.64215	4.05530	1.29620e-05
1.12522e+02	2.23131e-02	1.47358e-02	5.84162	4.86708	1.29620e-05
1.12892e+02	2.23094e-02	1.38685e-02	2.98768	5.63285	1.29620e-05
