# t [tau_{circ,b}]	a	e	mean_anomaly	varpi	mass/M_star
5.29667e+02	4.66341e-02	7.96266e-03	4.68612	2.85558	4.41310e-05
5.30037e+02	4.66172e-02	8.16731e-03	0.97443	1.07174	4.41310e-05
5.30407e+02	4.66258e-02	7.92814e-03	3.61999	5.47888	4.41310e-05
5.30777e+02	4.66231e-02	8.48556e-03	0.02449	3.54245	4.41310e-05
5.31147e+02	4.66125e-02	8.26985e-03	2.70506	1.59499	4.41310e-05
5.31517e+02	4.66293e-02	8.36416e-03	5.50268	5.80433	4.41310e-05
5.31887e+02	4.66283e-02	7.92004e-03	1.96472	3.75553	4.41310e-05
5.32257e+02	4.66412e-02	8.36241e-03	5.04527	1.35641	4.41310e-05
5.32628e+02	4.66166e-02	8.11103e-03	1.57730	5.48382	4.41310e-05
5.32998e+02	4.66134e-02	8.11310e-03	4.46722	3.23555	4.41310e-05
5.33368e+02	4.66159e-02	8.31338e-03	1.11894	0.92447	4.41310e-05
5.33738e+02	4.66148e-02	8.22270e-03	4.08963	4.84279	4.41310e-05
5.34108e+02	4.66176e-02	8.20164e-03	0.81941	2.41643	4.41310e-05
5.34478e+02	4.66243e-02	7.93104e-03	4.05442	6.03676	4.41310e-05
5.34848e+02	4.66133e-02	8.03180e-03	0.84917	3.50946	4.41310e-05
5.35219e+02	4.66239e-02	8.08254e-03	3.98684	0.91303	4.41310e-05
5.35589e+02	4.66032e-02	8.14980e-03	0.85445	4.55973	4.41310e-05
5.35959e+02	4.66203e-02	8.15938e-03	4.02811	1.88286	4.41310e-05
5.36329e+02	4.66252e-02	8.28527e-03	0.94752	5.44092	4.41310e-05
5.36699e+02	4.66127e-02	7.99994e-03	4.38553	2.46585	4.41310e-05
5.37069e+02	4.66221e-02	8.06679e-03	1.40672	5.88645	4.41310e-05
5.37439e+02	4.66348e-02	8.24170e-03	4.80011	2.91682	4.41310e-05
5.37810e+02	4.66220e-02	8.20770e-03	1.81121	0.02791	4.41310e-05
5.38180e+02	4.66228e-02	8.23911e-03	5.24570	3.26435	4.41310e-05
5.38550e+02	4.65918e-02	8.30689e-03	2.45322	0.14304	4.41310e-05
5.38920e+02	4.66189e-02	8.07547e-03	6.06056	3.17259	4.41310e-05
5.39290e+02	4.66237e-02	7.93826e-03	3.30303	6.27146	4.41310e-05
5.39660e+02	4.66124e-02	8.15629e-03	0.55908	3.04763	4.41310e-05
5.40030e+02	4.66127e-02	8.19851e-03	4.13821	6.04865	4.41310e-05
5.40400e+02	4.66183e-02	8.13190e-03	1.48554	2.69644	4.41310e-05
5.40771e+02	4.66251e-02	8.18562e-03	5.33757	5.39157	4.41310e-05
5.41141e+02	4.66117e-02	8.20434e-03	2.73173	1.95608	4.41310e-05
5.41511e+02	4.66362e-02	8.66964e-03	0.18634	4.72647	4.41310e-05
5.41881e+02	4.66261e-02	8.04214e-03	3.97162	1.14813	4.41310e-05
5.42251e+02	4.66186e-02	8.12124e-03	1.46763	3.84005	4.41310e-05
5.42621e+02	4.66291e-02	8.20956e-03	5.51013	6.25433	4.41310e-05
5.42991e+02	4.66313e-02	7.76376e-03	3.08896	2.55289	4.41310e-05
5.43362e+02	4.66033e-02	8.02973e-03	0.73696	5.03952	4.41310e-05
5.43732e+02	4.66440e-02	8.07910e-03	4.72312	1.16976	4.41310e-05
5.44102e+02	4.65940e-02	8.23610e-03	2.41591	3.57546	4.41310e-05
5.44472e+02	4.66483e-02	8.60824e-03	0.26550	5.80868	4.41310e-05
5.44842e+02	4.66057e-02	8.17385e-03	4.31008	1.82630	4.41310e-05
5.45212e+02	4.66205e-02	7.97182e-03	2.13122	4.04995	4.41310e-05
5.45582e+02	4.66386e-02	8.49494e-03	6.27841	6.21162	4.41310e-05
5.45953e+02	4.66118e-02	8.01158e-03	4.30558	1.91278	4.41310e-05
5.46323e+02	4.66231e-02	7.86362e-03	2.23926	3.96951	4.41310e-05
5.46693e+02	4.66370e-02	8.64577e-03	0.19458	5.99502	4.41310e-05
5.47063e+02	4.66283e-02	7.92973e-03	4.48035	1.66371	4.41310e-05
5.47433e+02	4.65918e-02	8.30635e-03	2.53503	3.54578	4.41310e-05
5.47803e+02	4.66172e-02	7.94694e-03	0.72464	5.27737	4.41310e-05
5.48173e+02	4.66185e-02	8.34248e-03	5.10183	0.80106	4.41310e-05
5.48544e+02	4.66260e-02	7.89717e-03	3.22707	2.55835	4.41310e-05
5.48914e+02	4.66208e-02	8.06639e-03	1.38561	4.26430	4.41310e-05
5.49284e+02	4.66200e-02	8.02211e-03	6.06065	5.72223	4.41310e-05
5.49654e+02	4.66055e-02	8.18070e-03	4.27031	1.05803	4.41310e-05
5.50024e+02	4.66010e-02	8.38008e-03	2.57206	2.56737	4.41310e-05
5.50394e+02	4.66226e-02	8.17652e-03	0.87680	4.06415	4.41310e-05
5.50764e+02	4.66338e-02	8.27371e-03	5.70516	5.29750	4.41310e-05
5.51134e+02	4.66172e-02	8.14376e-03	4.07686	0.39981	4.41310e-05
5.51505e+02	4.65985e-02	8.36525e-03	2.50095	1.71519	4.41310e-05
5.51875e+02	4.66253e-02	8.19202e-03	0.91963	3.01773	4.41310e-05
5.52245e+02	4.66271e-02	8.16389e-03	5.88014	4.04738	4.41310e-05
5.52615e+02	4.66096e-02	8.07063e-03	4.38122	5.23164	4.41310e-05
5.52985e+02	4.66313e-02	7.78284e-03	2.93483	0.06308	4.41310e-05
5.53355e+02	4.66203e-02	8.09126e-03	1.54066	1.10723	4.41310e-05
5.53725e+02	4.66482e-02	8.50920e-03	0.33152	1.95181	4.41310e-05
5.54096e+02	4.66138e-02	8.18408e-03	5.30330	2.88642	4.41310e-05
5.54466e+02	4.66232e-02	8.04970e-03	4.01906	3.76751	4.41310e-05
5.54836e+02	4.66065e-02	7.97673e-03	2.78157	4.58400	4.41310e-05
5.55206e+02	4.66204e-02	8.03502e-03	1.69141	5.23717	4.41310e-05
5.55576e+02	4.66208e-02	8.18606e-03	0.48153	5.99077	4.41310e-05
5.55946e+02	4.66317e-02	8.27664e-03	5.63041	0.36728	4.41310e-05
5.56316e+02	4.66398e-02	7.85367e-03	4.72667	0.78123	4.41310e-05
5.56687e+02	4.66275e-02	7.80979e-03	3.59372	1.40374	4.41310e-05
5.57057e+02	4.66003e-02	8.35591e-03	2.54659	1.92327	4.41310e-05
5.57427e+02	4.66202e-02	8.06088e-03	1.51031	2.41368	4.41310e-05
5.57797e+02	4.66189e-02	7.90421e-03	0.71299	2.65066	4.41310e-05
5.58167e+02	4.66098e-02	8.02464e-03	6.05978	3.01429	4.41310e-05
5.58537e+02	4.66253e-02	8.17232e-03	5.14944	3.32607	4.41310e-05
5.58907e+02	4.66178e-02	7.84747e-03	4.44100	3.42023	4.41310e-05
5.59277e+02	4.66286e-02	7.78249e-03	3.61654	3.60996	4.41310e-05
5.59648e+02	4.66228e-02	7.96605e-03	2.77604	3.79843	4.41310e-05
5.60018e+02	4.66286e-02	7.75933e-03	2.01293	3.89200	4.41310e-05
5.60388e+02	4.66221e-02	7.93867e-03	1.47313	3.74668	4.41310e-05
5.60758e+02	4.66047e-02	7.96709e-03	0.79847	3.71605	4.41310e-05
5.61128e+02	4.66490e-02	8.59211e-03	0.10749	3.68389	4.41310e-05
5.61498e+02	4.66248e-02	8.04864e-03	5.94341	3.39357	4.41310e-05
5.61868e+02	4.66155e-02	8.13679e-03	5.35321	3.23384	4.41310e-05
5.62239e+02	4.66460e-02	8.15479e-03	4.85484	2.95630	4.41310e-05
5.62609e+02	4.66184e-02	7.82006e-03	4.44557	2.57418	4.41310e-05
5.62979e+02	4.66267e-02	7.94154e-03	3.99008	2.21829	4.41310e-05
5.63349e+02	4.66302e-02	7.75815e-03	3.50658	1.87263	4.41310e-05
5.63719e+02	4.66106e-02	7.78093e-03	3.19507	1.33902	4.41310e-05
5.64089e+02	4.66270e-02	7.81218e-03	2.86919	0.80107	4.41310e-05
5.64459e+02	4.66011e-02	8.31146e-03	2.55030	0.23838	4.41310e-05
5.64830e+02	4.66086e-02	7.89273e-03	2.25875	5.91376	4.41310e-05
5.65200e+02	4.66336e-02	7.71507e-03	2.10374	5.15382	4.41310e-05
5.65570e+02	4.66276e-02	8.01129e-03	1.86086	4.47031	4.41310e-05
5.65940e+02	4.66271e-02	8.01904e-03	1.66008	3.71825	4.41310e-05
5.66310e+02	4.66215e-02	7.97975e-03	1.68932	2.72158	4.41310e-05
5.66680e+02	4.66110e-02	8.08705e-03	1.56390	1.85941	4.41310e-05
5.67050e+02	4.66214e-02	7.98484e-03	1.44099	0.97681	4.41310e-05
5.67421e+02	4.66205e-02	7.92759e-03	1.56337	6.11737	4.41310e-05
5.67791e+02	4.66111e-02	8.07231e-03	1.53873	5.10155	4.41310e-05
5.68161e+02	4.66214e-02	8.00780e-03	1.52081	4.06108	4.41310e-05
5.68531e+02	4.66240e-02	7.97958e-03	1.73691	2.77191	4.41310e-05
5.68901e+02	4.66239e-02	8.07353e-03	1.79348	1.62221	4.41310e-05
5.69271e+02	4.66347e-02	7.78453e-03	1.89214	0.42136	4.41310e-05
5.69641e+02	4.66244e-02	7.75937e-03	2.25521	5.21587	4.41310e-05
5.70011e+02	4.66010e-02	8.23089e-03	2.45185	3.87333	4.41310e-05
5.70382e+02	4.66010e-02	8.07651e-03	2.67335	2.48839	4.41310e-05
5.70752e+02	4.66344e-02	7.61867e-03	3.05793	0.92493	4.41310e-05
5.71122e+02	4.66265e-02	7.81738e-03	3.33786	5.73001	4.41310e-05
5.71492e+02	4.66317e-02	7.52636e-03	3.84383	4.01042	4.41310e-05
5.71862e+02	4.66103e-02	8.10979e-03	4.17737	2.44348	4.41310e-05
5.72232e+02	4.66413e-02	7.83559e-03	4.61814	0.75157	4.41310e-05
5.72602e+02	4.66330e-02	8.11436e-03	5.19445	5.19308	4.41310e-05
5.72973e+02	4.66233e-02	8.20230e-03	5.63353	3.46753	4.41310e-05
5.73343e+02	4.66289e-02	8.09277e-03	6.13998	1.66563	4.41310e-05
5.73713e+02	4.66351e-02	8.05497e-03	0.52169	5.96603	4.41310e-05
5.74083e+02	4.66197e-02	8.10950e-03	1.10295	4.04579	4.41310e-05
5.74453e+02	4.66289e-02	7.97418e-03	1.67321	2.11931	4.41310e-05
5.74823e+02	4.66051e-02	8.12216e-03	2.53506	6.17000	4.41310e-05
5.75193e+02	4.66307e-02	7.71382e-03	3.16643	4.14799	4.41310e-05
5.75564e+02	4.66282e-02	7.72454e-03	4.06514	1.84365	4.41310e-05
5.75934e+02	4.66392e-02	8.09216e-03	4.83340	5.93259	4.41310e-05
5.76304e+02	4.66346e-02	8.17192e-03	5.56214	3.76061	4.41310e-05
5.76674e+02	4.66509e-02	8.44430e-03	0.23884	1.34244	4.41310e-05
5.77044e+02	4.66196e-02	8.09590e-03	1.08816	5.30667	4.41310e-05
5.77414e+02	4.66345e-02	7.71107e-03	1.92648	2.97292	4.41310e-05
5.77784e+02	4.66350e-02	7.58334e-03	3.03950	0.34932	4.41310e-05
5.78154e+02	4.66275e-02	7.90407e-03	3.99956	4.14270	4.41310e-05
5.78525e+02	4.66358e-02	8.11001e-03	5.16607	1.43130	4.41310e-05
5.78895e+02	4.66160e-02	7.99587e-03	6.16115	5.15344	4.41310e-05
5.79265e+02	4.66270e-02	8.05094e-03	0.90013	2.54855	4.41310e-05
5.79635e+02	4.66326e-02	7.64663e-03	2.15304	5.98190	4.41310e-05
5.80005e+02	4.66280e-02	7.76138e-03	3.27602	3.24168	4.41310e-05
5.80375e+02	4.66351e-02	7.69025e-03	4.64044	0.24512	4.41310e-05
5.80745e+02	4.66190e-02	8.09683e-03	5.79007	3.73541	4.41310e-05
5.81116e+02	4.66196e-02	7.89649e-03	0.73133	0.84113	4.41310e-05
5.81486e+02	4.66333e-02	7.63739e-03	2.14408	4.02764	4.41310e-05
5.81856e+02	4.66294e-02	7.72246e-03	3.43848	1.02913	4.41310e-05
5.82226e+02	4.66493e-02	8.07526e-03	5.00855	4.02394	4.41310e-05
5.82596e+02	4.66289e-02	8.24034e-03	0.03215	0.97758	4.41310e-05
5.82966e+02	4.66241e-02	7.90385e-03	1.39154	4.14534	4.41310e-05
5.83336e+02	4.66350e-02	7.57617e-03	2.99384	0.77207	4.41310e-05
5.83707e+02	4.66315e-02	7.75151e-03	4.47434	3.78431	4.41310e-05
5.84077e+02	4.66242e-02	7.86155e-03	6.14407	0.30930	4.41310e-05
5.84447e+02	4.66161e-02	7.95784e-03	1.38757	3.24903	4.41310e-05
5.84817e+02	4.66154e-02	7.63234e-03	3.01692	6.06126	4.41310e-05
5.85187e+02	4.66387e-02	7.96038e-03	4.76796	2.45181	4.41310e-05
5.85557e+02	4.66489e-02	8.42861e-03	0.06676	5.27561	4.41310e-05
5.85927e+02	4.66350e-02	7.80875e-03	1.87540	1.57506	4.41310e-05
5.86298e+02	4.66369e-02	7.57915e-03	3.60589	4.21624	4.41310e-05
5.86668e+02	4.66343e-02	7.99640e-03	5.53612	0.35989	4.41310e-05
5.87038e+02	4.66165e-02	8.02806e-03	1.00587	2.94348	4.41310e-05
5.87408e+02	4.66125e-02	7.74535e-03	2.83890	5.43079	4.41310e-05
5.87778e+02	4.66402e-02	8.06924e-03	4.86083	1.43025	4.41310e-05
5.88148e+02	4.66399e-02	8.15359e-03	0.36961	3.93212	4.41310e-05
5.88518e+02	4.66072e-02	8.03681e-03	2.51497	6.05707	4.41310e-05
5.88888e+02	4.66280e-02	7.75190e-03	4.42256	2.11693	4.41310e-05
5.89259e+02	4.66529e-02	8.37765e-03	0.27542	4.21715	4.41310e-05
5.89629e+02	4.66113e-02	7.93070e-03	2.31455	0.11146	4.41310e-05
5.89999e+02	4.66262e-02	7.65763e-03	4.51893	2.10839	4.41310e-05
5.90369e+02	4.66405e-02	8.38119e-03	0.28548	4.24054	4.41310e-05
5.90739e+02	4.65967e-02	8.05218e-03	2.46127	6.22962	4.41310e-05
5.91109e+02	4.66398e-02	7.95678e-03	4.78263	1.77495	4.41310e-05
5.91479e+02	4.66221e-02	7.82413e-03	0.61463	3.79000	4.41310e-05
5.91850e+02	4.66360e-02	7.53074e-03	3.00237	5.51772	4.41310e-05
5.92220e+02	4.66287e-02	7.96785e-03	5.26826	1.07369	4.41310e-05
5.92590e+02	4.66269e-02	7.78666e-03	1.43248	2.70740	4.41310e-05
5.92960e+02	4.66409e-02	7.54094e-03	3.77116	4.43054	4.41310e-05
5.93330e+02	4.66336e-02	7.99243e-03	0.01258	5.95278	4.41310e-05
5.93700e+02	4.66059e-02	8.04075e-03	2.39795	1.31184	4.41310e-05
5.94070e+02	4.66495e-02	8.03263e-03	5.02677	2.69614	4.41310e-05
5.94441e+02	4.66223e-02	8.00774e-03	1.12495	4.30721	4.41310e-05
5.94811e+02	4.66322e-02	7.41567e-03	3.78733	5.62318	4.41310e-05
5.95181e+02	4.66308e-02	8.19002e-03	0.04049	0.76241	4.41310e-05
5.95551e+02	4.65995e-02	8.03916e-03	2.61257	2.13242	4.41310e-05
5.95921e+02	4.66186e-02	7.97600e-03	5.33884	3.34187	4.41310e-05
5.96291e+02	4.66298e-02	7.87758e-03	1.65459	4.64993	4.41310e-05
5.96661e+02	4.66232e-02	7.78911e-03	4.51451	5.68303	4.41310e-05
5.97031e+02	4.66288e-02	7.96351e-03	0.90072	0.60362	4.41310e-05
5.97402e+02	4.66371e-02	7.59049e-03	3.83980	1.52359	4.41310e-05
5.97772e+02	4.66512e-02	8.35261e-03	0.24936	2.67003	4.41310e-05
5.98142e+02	4.66319e-02	7.59928e-03	3.25393	3.48991	4.41310e-05
5.98512e+02	4.66272e-02	7.89120e-03	6.07348	4.47527	4.41310e-05
5.98882e+02	4.66245e-02	7.77971e-03	2.80149	5.25422	4.41310e-05
5.99252e+02	4.66332e-02	8.03749e-03	5.70623	6.12104	4.41310e-05
5.99622e+02	4.66072e-02	8.03203e-03	2.55798	0.46750	4.41310e-05
5.99993e+02	4.66363e-02	8.02402e-03	5.50353	1.25895	4.41310e-05
6.00363e+02	4.66156e-02	7.80397e-03	2.40121	1.80038	4.41310e-05
6.00733e+02	4.66337e-02	7.96462e-03	5.40963	2.49457	4.41310e-05
6.01103e+02	4.66178e-02	7.75646e-03	2.37530	2.93403	4.41310e-05
6.01473e+02	4.66353e-02	7.99241e-03	5.45559	3.52225	4.41310e-05
6.01843e+02	4.66095e-02	7.93877e-03	2.49335	3.85545	4.41310e-05
6.02213e+02	4.66365e-02	8.06152e-03	5.62843	4.35508	4.41310e-05
6.02584e+02	4.66150e-02	7.94872e-03	2.70659	4.61335	4.41310e-05
6.02954e+02	4.66246e-02	7.83269e-03	5.92862	4.99233	4.41310e-05
6.03324e+02	4.66374e-02	7.46696e-03	3.09694	5.13534	4.41310e-05
6.03694e+02	4.66531e-02	8.39220e-03	0.10392	5.41184	4.41310e-05
6.04064e+02	4.66332e-02	7.56565e-03	3.62261	5.44525	4.41310e-05
6.04434e+02	4.66217e-02	7.76425e-03	0.68943	5.62811	4.41310e-05
6.04804e+02	4.66112e-02	7.94096e-03	4.24194	5.59389	4.41310e-05
6.05175e+02	4.66262e-02	7.79684e-03	1.39637	5.65490	4.41310e-05
6.05545e+02	4.66281e-02	8.09580e-03	5.05896	5.47720	4.41310e-05
6.05915e+02	4.66091e-02	7.75482e-03	2.29873	5.41900	4.41310e-05
6.06285e+02	4.66146e-02	7.81570e-03	5.95939	5.20856	4.41310e-05
6.06655e+02	4.66132e-02	7.63045e-03	3.36790	4.94965	4.41310e-05
6.07025e+02	4.66095e-02	7.73353e-03	0.75704	4.69197	4.41310e-05
6.07395e+02	4.66319e-02	7.55780e-03	4.57243	4.28486	4.41310e-05
6.07765e+02	4.66332e-02	7.77914e-03	1.89813	4.05610	4.41310e-05
6.08136e+02	4.66364e-02	7.96144e-03	5.81823	3.50218	4.41310e-05
6.08506e+02	4.66315e-02	7.62300e-03	3.24862	3.13466	4.41310e-05
6.08876e+02	4.66225e-02	7.72406e-03	0.92709	2.50484	4.41310e-05
6.09246e+02	4.66518e-02	7.82538e-03	4.76960	1.97506	4.41310e-05
6.09616e+02	4.66118e-02	7.85994e-03	2.46594	1.29365	4.41310e-05
6.09986e+02	4.66477e-02	8.24263e-03	0.02215	0.73261	4.41310e-05
6.10356e+02	4.66214e-02	7.88025e-03	4.09758	6.20529	4.41310e-05
6.10727e+02	4.66343e-02	7.78687e-03	1.70218	5.56199	4.41310e-05
6.11097e+02	4.66177e-02	7.86103e-03	5.87758	4.62649	4.41310e-05
6.11467e+02	4.66332e-02	7.34113e-03	3.77557	3.65868	4.41310e-05
6.11837e+02	4.66155e-02	7.86740e-03	1.53987	2.80585	4.41310e-05
6.12207e+02	4.66383e-02	7.96495e-03	5.78362	1.74255	4.41310e-05
6.12577e+02	4.66386e-02	7.47586e-03	3.58458	0.81878	4.41310e-05
6.12947e+02	4.66247e-02	7.73234e-03	1.61504	5.93462	4.41310e-05
6.13318e+02	4.66314e-02	7.92317e-03	5.76714	4.90982	4.41310e-05
6.13688e+02	4.66374e-02	7.56720e-03	3.89788	3.60853	4.41310e-05
6.14058e+02	4.66381e-02	7.70553e-03	1.76910	2.54723	4.41310e-05
6.14428e+02	4.66279e-02	8.00303e-03	6.27317	1.12235	4.41310e-05
6.14798e+02	4.66237e-02	7.57735e-03	4.45053	6.01619	4.41310e-05
6.15168e+02	4.66051e-02	8.07728e-03	2.51997	4.70652	4.41310e-05
6.15538e+02	4.66225e-02	7.61182e-03	0.76975	3.20235	4.41310e-05
6.15909e+02	4.66309e-02	7.89854e-03	5.15786	1.82374	4.41310e-05
6.16279e+02	4.66299e-02	7.59551e-03	3.48757	0.20550	4.41310e-05
6.16649e+02	4.66309e-02	7.79405e-03	1.63863	5.03005	4.41310e-05
6.17019e+02	4.66357e-02	8.15341e-03	0.07028	3.27694	4.41310e-05
6.17389e+02	4.66522e-02	7.67274e-03	4.83536	1.45713	4.41310e-05
6.17759e+02	4.66386e-02	7.45272e-03	3.02698	6.19080	4.41310e-05
6.18129e+02	4.66261e-02	7.68141e-03	1.53772	4.30809	4.41310e-05
6.18499e+02	4.66368e-02	7.95401e-03	6.18280	2.56324	4.41310e-05
6.18870e+02	4.66424e-02	7.82696e-03	4.78063	0.56037	4.41310e-05
6.19240e+02	4.66151e-02	7.54655e-03	3.25099	4.95018	4.41310e-05
6.19610e+02	4.66255e-02	7.87060e-03	1.74913	3.01129	4.41310e-05
6.19980e+02	4.66515e-02	8.10056e-03	0.39277	0.91248	4.41310e-05
6.20350e+02	4.66308e-02	7.84585e-03	5.21430	5.18234	4.41310e-05
6.20720e+02	4.66345e-02	7.63836e-03	3.96796	2.93943	4.41310e-05
6.21090e+02	4.65995e-02	7.95688e-03	2.55888	0.84031	4.41310e-05
6.21461e+02	4.66228e-02	7.80125e-03	1.29940	4.86036	4.41310e-05
6.21831e+02	4.66482e-02	8.11139e-03	0.13996	2.48043	4.41310e-05
6.22201e+02	4.66336e-02	7.90653e-03	5.09890	0.25536	4.41310e-05
6.22571e+02	4.66315e-02	7.69003e-03	4.00828	4.05627	4.41310e-05
6.22941e+02	4.66117e-02	7.69913e-03	2.75896	1.71404	4.41310e-05
6.23311e+02	4.66206e-02	7.86892e-03	1.67940	5.47041	4.41310e-05
6.23681e+02	4.66289e-02	7.62857e-03	0.65920	2.86833	4.41310e-05
6.24052e+02	4.66316e-02	7.85896e-03	5.78272	0.38602	4.41310e-05
6.24422e+02	4.66431e-02	7.94508e-03	4.89418	3.90192	4.41310e-05
6.24792e+02	4.66376e-02	7.34518e-03	3.94952	1.17384	4.41310e-05
6.25162e+02	4.66344e-02	7.54899e-03	2.83943	4.87502	4.41310e-05
6.25532e+02	4.66423e-02	7.51072e-03	1.98701	2.02162	4.41310e-05
6.25902e+02	4.66366e-02	7.86445e-03	1.00012	5.56640	4.41310e-05
6.26272e+02	4.66453e-02	8.26260e-03	0.24186	2.59430	4.41310e-05
6.26642e+02	4.66391e-02	7.89988e-03	5.80013	5.84700	4.41310e-05
6.27013e+02	4.66477e-02	7.93056e-03	4.93302	2.93918	4.41310e-05
6.27383e+02	4.66151e-02	7.85622e-03	4.19293	6.17299	4.41310e-05
6.27753e+02	4.66199e-02	7.46811e-03	3.51193	3.04778	4.41310e-05
6.28123e+02	4.66254e-02	7.74250e-03	2.73379	0.00141	4.41310e-05
6.28493e+02	4.66371e-02	7.42692e-03	2.16212	3.01772	4.41310e-05
6.28863e+02	4.66277e-02	7.69856e-03	1.43051	6.17411	4.41310e-05
6.29233e+02	4.66165e-02	7.78617e-03	0.94111	2.79150	4.41310e-05
6.29604e+02	4.66513e-02	8.03249e-03	0.40725	5.72040	4.41310e-05
6.29974e+02	4.66318e-02	7.77697e-03	6.10241	2.40869	4.41310e-05
6.30344e+02	4.66285e-02	7.93757e-03	5.67455	5.19835	4.41310e-05
6.30714e+02	4.66346e-02	7.78203e-03	5.29832	1.63649	4.41310e-05
6.31084e+02	4.66541e-02	7.78356e-03	4.81060	4.44967	4.41310e-05
6.31454e+02	4.66191e-02	7.68243e-03	4.41249	0.87588	4.41310e-05
6.31824e+02	4.66283e-02	7.56699e-03	4.14539	3.43864	4.41310e-05
6.32195e+02	4.66444e-02	7.35038e-03	3.71264	6.14713	4.41310e-05
6.32565e+02	4.66313e-02	7.53496e-03	3.47754	2.36085	4.41310e-05
6.32935e+02	4.66172e-02	7.46944e-03	3.20804	4.87517	4.41310e-05
6.33305e+02	4.66389e-02	7.41756e-03	2.91696	1.11037	4.41310e-05
6.33675e+02	4.66283e-02	7.61583e-03	2.80781	3.44015	4.41310e-05
6.34045e+02	4.66019e-02	7.88681e-03	2.58988	5.85204	4.41310e-05
6.34415e+02	4.66068e-02	7.98832e-03	2.50700	1.83114	4.41310e-05
6.34786e+02	4.66129e-02	7.79099e-03	2.49137	4.00966	4.41310e-05
6.35156e+02	4.66097e-02	7.66492e-03	2.32477	0.03720	4.41310e-05
6.35526e+02	4.66139e-02	7.76205e-03	2.34104	2.15087	4.41310e-05
6.35896e+02	4.66180e-02	7.66557e-03	2.41663	4.18848	4.41310e-05
6.36266e+02	4.66073e-02	7.71161e-03	2.35419	0.06230	4.41310e-05
6.36636e+02	4.66073e-02	7.94238e-03	2.46672	2.03017	4.41310e-05
6.37006e+02	4.66121e-02	7.88580e-03	2.62573	3.93475	4.41310e-05
6.37376e+02	4.66071e-02	7.77315e-03	2.67083	5.94365	4.41310e-05
6.37747e+02	4.66355e-02	7.49321e-03	2.83798	1.52402	4.41310e-05
6.38117e+02	4.66401e-02	7.33093e-03	3.13426	3.24228	4.41310e-05
6.38487e+02	4.66164e-02	7.49596e-03	3.37139	5.00284	4.41310e-05
6.38857e+02	4.66408e-02	7.36802e-03	3.57714	0.49371	4.41310e-05
6.39227e+02	4.66363e-02	7.55857e-03	3.96984	2.06637	4.41310e-05
6.39597e+02	4.66212e-02	7.56740e-03	4.31907	3.66614	4.41310e-05
6.39967e+02	4.66481e-02	7.53210e-03	4.62199	5.29275	4.41310e-05
6.40338e+02	4.66324e-02	7.94445e-03	5.05110	0.49685	4.41310e-05
6.40708e+02	4.66400e-02	7.76704e-03	5.55394	1.89343	4.41310e-05
6.41078e+02	4.66294e-02	7.69953e-03	5.87107	3.46522	4.41310e-05
6.41448e+02	4.66448e-02	8.18361e-03	0.15719	4.76243	4.41310e-05
6.41818e+02	4.66259e-02	7.50813e-03	0.74811	6.02217	4.41310e-05
6.42188e+02	4.66385e-02	7.72301e-03	1.14836	1.16976	4.41310e-05
6.42558e+02	4.66322e-02	7.72327e-03	1.80953	2.32622	4.41310e-05
6.42929e+02	4.66116e-02	7.82867e-03	2.55007	3.38677	4.41310e-05
6.43299e+02	4.66192e-02	7.39662e-03	3.15735	4.56329	4.41310e-05
6.43669e+02	4.66449e-02	7.36790e-03	3.83253	5.65516	4.41310e-05
6.44039e+02	4.66355e-02	7.58151e-03	4.61822	0.33787	4.41310e-05
6.44409e+02	4.66364e-02	7.69492e-03	5.42376	1.26854	4.41310e-05
6.44779e+02	4.66319e-02	7.69140e-03	6.07795	2.33045	4.41310e-05
6.45149e+02	4.66150e-02	7.56403e-03	0.68935	3.14771	4.41310e-05
6.45519e+02	4.66279e-02	7.58900e-03	1.59525	3.92817	4.41310e-05
6.45890e+02	4.66049e-02	7.74142e-03	2.40189	4.78953	4.41310e-05
6.46260e+02	4.66340e-02	7.48491e-03	3.32144	5.52373	4.41310e-05
6.46630e+02	4.66158e-02	7.70779e-03	4.31351	6.16900	4.41310e-05
6.47000e+02	4.66361e-02	7.68687e-03	5.39461	0.42646	4.41310e-05
6.47370e+02	4.66488e-02	8.02845e-03	6.28009	1.14259	4.41310e-05
6.47740e+02	4.66265e-02	7.78129e-03	1.08995	1.63834	4.41310e-05
6.48110e+02	4.66345e-02	7.37837e-03	2.23001	2.07080	4.41310e-05
6.48481e+02	4.66171e-02	7.45076e-03	3.33928	2.51664	4.41310e-05
6.48851e+02	4.66341e-02	7.48328e-03	4.42915	2.97303	4.41310e-05
6.49221e+02	4.66305e-02	7.86051e-03	5.66472	3.26114	4.41310e-05
6.49591e+02	4.66333e-02	7.54800e-03	0.63426	3.51555	4.41310e-05
6.49961e+02	4.66393e-02	7.59598e-03	1.72266	3.91473	4.41310e-05
6.50331e+02	4.66408e-02	7.32401e-03	3.08113	4.03117	4.41310e-05
6.50701e+02	4.66231e-02	7.57932e-03	4.44591	4.12428	4.41310e-05
6.51072e+02	4.66387e-02	7.74783e-03	5.85726	4.15547	4.41310e-05
6.51442e+02	4.66288e-02	7.64361e-03	0.80863	4.34339	4.41310e-05
6.51812e+02	4.66198e-02	7.61524e-03	2.28584	4.27620	4.41310e-05
6.52182e+02	4.66423e-02	7.32309e-03	3.78657	4.16815	4.41310e-05
